gw,team,name,mins,rating,sot,shots,bcc,bcm,kp,xg,xa,g,a,tkl,intc,clr,saves,gprev,penWon,player,fpl_id,fpl_mins,fG,fA,fxg,fxa,Pts,CS,dc,bps,fpl_saves,team_xga,xgot,starts
3,Fulham,Rodrigo Muniz,12,6.1,1,2,0,0,1,0.382,0.00010942,0,0,0,0,0,0,0.0,0,Rodrigo Muniz,271,7,0,0,0.38,0.0,1,0,0,5,0,1.97,0.1077,0
3,Fulham,Ryan Sessegnon,11,6.5,0,1,0,0,1,0.0791,0.31987,0,0,0,1,0,0,0.0,0,Ryan Sessegnon,269,11,0,0,0.08,0.32,1,0,1,3,0,1.97,0.0,0
3,Fulham,Sander Berge,29,6.9,0,0,0,0,0,0.0,0.101162,0,0,0,0,0,0,0.0,0,Sander Berge,265,29,0,0,0.0,0.1,1,0,2,9,0,1.97,0.0,0
3,Fulham,Shea Charles,79,6.6,0,0,0,0,3,0.0,0.0897213,0,0,0,3,0,0,0.0,0,Shea Charles,580,78,0,0,0.0,0.09,2,0,11,18,0,1.97,0.0,1
3,Fulham,Timothy Castagne,90,6.5,1,3,0,1,2,0.5837,0.186668,0,0,2,2,2,0,0.0,0,Timothy Castagne,258,90,0,0,0.58,0.19,1,0,7,-1,0,1.97,0.4455,1
3,Hull City,Brooke Norton-Cuffy,26,6.7,0,0,0,0,0,0.0,0.00042888,0,0,0,0,1,0,0.0,0,Brooke Norton-Cuffy,638,26,0,0,0.0,0.0,1,0,1,3,0,1.93,0.0,0
3,Hull City,Elliot Stroud,63,6.4,0,1,0,0,1,0.0411,0.00745291,0,0,0,0,0,0,0.0,0,Elliot Stroud,576,62,0,0,0.04,0.01,3,1,2,5,0,1.93,0.0,1
3,Hull City,Jens Hjertø-Dahl,8,6.6,0,0,0,0,0,0.0,3.866e-05,0,0,0,0,0,0,0.0,0,Jens Hjertø-Dahl,574,8,0,0,0.0,0.0,1,0,1,4,0,1.93,0.0,0
3,Hull City,John Egan,90,7.1,0,0,0,0,0,0.0,0.00139296,0,0,3,2,1,0,0.0,0,John Egan,277,90,0,0,0.0,0.0,6,1,7,18,0,1.93,0.0,1
3,Hull City,Konstantinos Tzolakis,90,7.3,0,0,0,0,0,0.0,0.00114851,0,0,0,0,0,1,0.0756,0,Konstantinos Tzolakis,572,90,0,0,0.0,0.0,6,1,0,25,1,1.93,0.0,1
3,Hull City,Lewie Coyle,64,6.7,0,0,0,0,0,0.0,0.0072913,0,0,0,0,0,0,0.0,0,Lewie Coyle,280,63,0,0,0.0,0.01,6,1,0,19,0,1.93,0.0,1
3,Hull City,Lucas Gourna-Douath,82,6.9,0,0,0,0,2,0.0,0.00961916,0,0,1,2,1,0,0.0,0,Lucas Gourna-Douath,589,81,0,0,0.0,0.01,2,1,10,7,0,1.93,0.0,1
3,Hull City,Lucas Herrington,19,6.7,0,0,0,0,0,0.0,0.00043473,0,0,1,0,0,0,0.0,0,Lucas Herrington,585,19,0,0,0.0,0.0,1,0,2,2,0,1.93,0.0,0
3,Hull City,Mohamed Ali Cho,8,6.4,1,1,0,0,0,0.0501,0.0,0,0,0,0,0,0,0.0,0,Mohamed Ali Cho,617,8,0,0,0.05,0.0,1,0,0,5,0,1.93,0.0278,0
3,Hull City,Mohamed Belloumi,82,7.0,1,2,0,0,1,0.0295,0.0120132,0,0,3,6,1,0,0.0,0,Mohamed Belloumi,286,81,0,0,0.03,0.01,5,1,12,15,0,1.93,0.0364,1
3,Hull City,Nobel Mendy,71,7.0,1,2,0,0,0,0.0258,0.00173339,0,0,3,2,4,0,0.0,0,Nobel Mendy,586,70,0,0,0.03,0.0,8,1,10,22,0,1.93,0.0441,1
3,Hull City,Oli McBurnie,90,7.1,0,3,0,1,1,0.3823,0.0504863,0,0,2,0,1,0,0.0,0,Oli McBurnie,295,90,0,0,0.38,0.05,2,1,3,2,0,1.93,0.0,1
3,Hull City,Regan Slater,90,6.9,1,2,0,0,1,0.0403,0.0148087,0,0,1,2,1,0,0.0,0,Regan Slater,290,90,0,0,0.04,0.01,3,1,6,10,0,1.93,0.0596,1
3,Hull City,Ryan Giles,90,7.3,0,0,1,0,2,0.0,0.0413584,0,0,1,1,2,0,0.0,0,Ryan Giles,282,90,0,0,0.0,0.04,8,1,4,30,0,1.93,0.0,1
3,Hull City,Semi Ajayi,90,6.8,0,0,0,0,0,0.0,0.00401008,0,0,1,1,4,0,0.0,0,Semi Ajayi,279,90,0,0,0.0,0.0,5,1,6,17,0,1.93,0.0,1
3,Hull City,Sorba Thomas,27,6.7,0,0,0,0,1,0.0,0.0444746,0,0,0,0,0,0,0.0,0,Sorba Thomas,642,27,0,0,0.0,0.04,1,0,1,5,0,1.93,0.0,0
3,Ipswich Town,Abdoul Ouattara,12,6.7,0,0,0,0,1,0.0,0.0170173,0,0,0,0,0,0,0.0,0,Abdoul Ouattara,592,12,0,0,0.0,0.02,1,0,0,4,0,0.69,0.0,0
3,Ipswich Town,Abdul Fatawu Issahaku,79,7.1,0,2,0,0,2,0.0306,0.150368,0,0,2,1,1,0,0.0,0,Abdul Fatawu Issahaku,315,78,0,0,0.03,0.15,2,0,6,14,0,0.69,0.0,1
3,Ipswich Town,Daizen Maeda,66,5.9,1,1,0,0,0,0.0423,0.00085843,0,0,2,0,2,0,0.0,0,Daizen Maeda,562,65,0,0,0.04,0.0,2,0,5,9,0,0.69,0.0747,1
3,Ipswich Town,Dara O'Shea,90,6.1,0,0,0,0,0,0.0,0.00652783,0,0,3,1,7,0,0.0,0,Dara O'Shea,304,90,0,0,0.0,0.01,3,0,11,5,0,0.69,0.0,1
3,Ipswich Town,Emersonn,66,6.7,0,1,0,0,0,0.2156,0.00017918,0,0,1,0,1,0,0.0,0,Emersonn,316,65,0,0,0.22,0.0,2,0,3,8,0,0.69,0.0,1
3,Ipswich Town,Exequiel Palacios,78,7.6,0,0,0,0,2,0.0,0.0236846,0,0,4,2,0,0,0.0,0,Exequiel Palacios,619,77,0,0,0.0,0.02,4,0,19,24,0,0.69,0.0,1
3,Ipswich Town,Issa Diop,90,6.8,0,0,0,0,1,0.0,0.00751002,0,0,2,1,8,0,0.0,0,Issa Diop,259,90,0,0,0.0,0.01,3,0,11,10,0,0.69,0.0,1
3,Ipswich Town,Jack Clarke,24,6.5,0,1,0,0,1,0.0475,0.0159481,0,0,0,1,0,0,0.0,0,Jack Clarke,313,24,0,0,0.05,0.02,1,0,2,3,0,0.69,0.0,0
3,Ipswich Town,Jacob Greaves,90,6.5,0,0,0,0,1,0.0,0.0391455,0,0,1,0,6,0,0.0,0,Jacob Greaves,306,90,0,0,0.0,0.04,1,0,7,6,0,0.69,0.0,1
3,Ipswich Town,Julio Enciso,90,6.4,2,6,0,0,2,0.2372,0.018761,0,0,0,2,0,0,0.0,0,Julio Enciso,591,90,0,0,0.24,0.02,1,0,5,16,0,0.69,0.5495,1
3,Ipswich Town,Kasey McAteer,11,6.5,1,1,0,0,0,0.0471,0.00260139,0,0,0,0,0,0,0.0,0,Kasey McAteer,323,11,0,0,0.05,0.0,1,0,1,5,0,0.69,0.1289,0
3,Ipswich Town,Kjell Scherpen,90,7.3,0,0,0,0,0,0.0,0.00159402,0,0,0,0,0,5,-0.0564,0,Kjell Scherpen,564,90,0,0,0.0,0.0,2,0,0,13,5,0.69,0.0,1
3,Ipswich Town,Leif Davis,90,6.6,0,1,0,0,2,0.114,0.118426,0,0,2,0,3,0,0.0,0,Leif Davis,305,90,0,0,0.11,0.12,1,0,6,4,0,0.69,0.0,1
3,Ipswich Town,Saša Lukić,90,6.5,0,0,0,0,1,0.0,0.0196867,0,0,1,1,0,0,0.0,0,Saša Lukić,267,90,0,0,0.0,0.02,2,0,4,13,0,0.69,0.0,1
3,Ipswich Town,Zian Flemming,24,6.5,1,1,0,0,0,0.019,0.00745268,0,0,0,0,0,0,0.0,0,Zian Flemming,640,24,0,0,0.02,0.01,1,0,0,4,0,0.69,0.0098,0
3,Leeds,Anton Stach,90,6.6,1,1,0,1,1,0.3241,0.0968141,0,0,2,0,1,0,0.0,0,Anton Stach,335,90,0,0,0.32,0.1,2,0,6,7,0,2.19,0.3841,1
3,Leeds,Ao Tanaka,73,7.0,0,2,1,1,1,0.5287,0.00641655,0,1,2,0,3,0,0.0,0,Ao Tanaka,345,72,0,1,0.53,0.01,5,0,8,18,0,2.19,0.0,1
3,Leeds,Brenden Aaronson,28,6.3,0,0,0,0,0,0.0,1.518e-05,0,0,0,0,0,0,0.0,0,Brenden Aaronson,337,28,0,0,0.0,0.0,1,0,0,5,0,2.19,0.0,0
3,Leeds,Dominic Calvert-Lewin,73,7.2,2,2,0,2,1,0.5559,0.0606328,0,0,0,0,1,0,0.0,0,Dominic Calvert-Lewin,346,72,0,0,0.56,0.06,1,0,3,0,0,2.19,0.2604,1
3,Leeds,Ethan Ampadu,90,6.6,0,0,0,0,0,0.0,0.0096293,0,0,4,2,2,0,0.0,0,Ethan Ampadu,338,90,0,0,0.0,0.01,2,0,11,13,0,2.19,0.0,1
3,Leeds,Gabriel Gudmundsson,90,6.8,0,0,0,0,0,0.0,0.00164878,0,0,3,0,2,0,0.0,0,Gabriel Gudmundsson,331,90,0,0,0.0,0.0,2,0,5,9,0,2.19,0.0,1
3,Leeds,Harry Wilson,17,6.2,0,0,0,0,2,0.0,0.00311927,0,0,0,0,0,0,0.0,0,Harry Wilson,260,17,0,0,0.0,0.0,0,0,1,0,0,2.19,0.0,0
3,Leeds,Jaka Bijol,29,6.6,0,0,0,0,0,0.0,3.42e-06,0,0,2,0,2,0,0.0,0,Jaka Bijol,327,29,0,0,0.0,0.0,1,0,4,1,0,2.19,0.0,0
3,Leeds,James Justin,90,6.6,1,2,0,0,0,0.1387,0.00232367,0,0,3,2,5,0,0.0,0,James Justin,332,90,0,0,0.14,0.0,4,0,10,9,0,2.19,0.262,1
3,Leeds,James Trafford,90,6.7,0,0,0,0,0,0.0,0.00174108,0,0,0,0,2,4,-0.3189,0,James Trafford,385,90,0,0,0.0,0.0,3,0,0,18,4,2.19,0.0,1
3,Leeds,Jayden Bogle,61,6.9,1,1,0,0,0,0.9023,0.0218051,1,0,0,1,1,0,0.0,0,Jayden Bogle,330,60,1,0,0.9,0.02,14,1,2,30,0,2.19,0.9953,1
3,Leeds,Lukas Nmecha,17,6.5,0,2,0,0,0,0.1664,0.13694,0,0,0,0,0,0,0.0,0,Lukas Nmecha,347,17,0,0,0.17,0.14,1,0,0,2,0,2.19,0.0,0
3,Leeds,Nico Elvedi,90,7.0,0,0,2,0,2,0.0,0.567193,0,0,0,1,7,0,0.0,0,Nico Elvedi,598,90,0,0,0.0,0.57,4,0,10,12,0,2.19,0.0,1
3,Leeds,Noah Okafor,62,6.7,0,0,0,0,0,0.0,0.0134946,0,0,0,0,0,0,0.0,0,Noah Okafor,336,61,0,0,0.0,0.01,3,1,0,9,0,2.19,0.0,1
3,Leeds,Tarik Muharemović,90,6.9,0,0,0,0,0,0.0,0.00658016,0,0,1,2,9,0,0.0,0,Tarik Muharemović,334,90,0,0,0.0,0.01,4,0,13,10,0,2.19,0.0,1
3,Liverpool,Alexander Isak,64,8.7,2,2,0,0,0,0.2098,0.0503611,2,0,0,0,1,0,0.0,0,Alexander Isak,379,63,2,0,0.21,0.05,13,1,3,61,0,0.75,0.3099,1
3,Liverpool,Alexis Mac Allister,84,6.8,1,2,0,0,1,0.0795,0.0245703,0,0,3,1,1,0,0.0,0,Alexis Mac Allister,372,83,0,0,0.08,0.02,2,1,11,14,0,0.75,0.0387,1
3,Liverpool,Alisson,90,8.5,0,0,0,0,0,0.0,0.00466003,0,0,0,0,2,5,0.7629,0,Alisson,350,90,0,0,0.0,0.0,8,1,0,35,5,0.75,0.0,1
3,Liverpool,Bradley Barcola,26,6.6,0,0,0,0,1,0.0,0.0684388,0,0,0,0,0,0,0.0,0,Bradley Barcola,627,26,0,0,0.0,0.07,1,0,0,5,0,0.75,0.0,0
3,Liverpool,Cody Gakpo,90,7.8,0,1,0,0,3,0.0636,0.398057,0,2,3,1,1,0,0.0,0,Cody Gakpo,367,90,0,2,0.06,0.4,11,1,10,43,0,0.75,0.0,1
3,Liverpool,Dominik Szoboszlai,90,7.5,3,3,0,0,2,0.1554,0.0758785,0,0,0,1,1,0,0.0,0,Dominik Szoboszlai,368,90,0,0,0.16,0.08,3,1,9,20,0,0.75,1.2621,1
3,Liverpool,Florian Wirtz,89,5.9,1,2,0,0,2,0.1779,0.0507521,0,0,0,0,0,0,0.0,0,Florian Wirtz,366,90,0,0,0.18,0.05,3,1,4,14,0,0.75,0.3329,1
3,Liverpool,Jérémy Jacquet,90,7.8,0,0,0,0,1,0.0,0.0320458,0,0,3,1,4,0,0.0,0,Jérémy Jacquet,362,90,0,0,0.0,0.03,5,1,9,28,0,0.75,0.0,1
3,Liverpool,Lewis Koumas,1,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,Lewis Koumas,381,1,0,0,0.0,0.0,1,0,0,3,0,0.75,0.0,0
3,Liverpool,Miloš Kerkez,90,6.8,0,0,0,0,0,0.0,0.0261583,0,0,2,0,3,0,0.0,0,Miloš Kerkez,358,90,0,0,0.0,0.03,5,1,5,23,0,0.75,0.0,1
3,Liverpool,Ronald Araújo,90,7.4,0,0,0,0,0,0.0,0.00599627,0,0,1,0,9,0,0.0,0,Ronald Araújo,579,90,0,0,0.0,0.01,8,1,10,27,0,0.75,0.0,1
3,Liverpool,Ryan Gravenberch,26,6.6,0,0,0,0,0,0.0,0.00164115,0,0,0,0,1,0,0.0,0,Ryan Gravenberch,371,26,0,0,0.0,0.0,1,0,2,2,0,0.75,0.0,0
3,Liverpool,Trey Nyoni,12,6.6,0,0,0,0,0,0.0,0.00109587,0,0,0,0,0,0,0.0,0,Trey Nyoni,375,6,0,0,0.0,0.0,1,0,0,3,0,0.75,0.0,0
3,Liverpool,Virgil van Dijk,90,8.0,0,0,0,0,0,0.0,0.0233588,0,0,3,1,3,0,0.0,0,Virgil van Dijk,356,90,0,0,0.0,0.02,6,1,7,32,0,0.75,0.0,1
3,Liverpool,Víctor Muñoz,64,6.3,0,0,0,0,0,0.0,0.0209454,0,0,0,0,0,0,0.0,0,Víctor Muñoz,377,63,0,0,0.0,0.02,3,1,4,9,0,0.75,0.0,1
3,Man City,Abdukodir Khusanov,90,7.0,0,0,0,0,0,0.0,0.0162459,0,0,2,1,3,0,0.0,0,Abdukodir Khusanov,393,90,0,0,0.0,0.02,5,1,6,22,0,1.37,0.0,1
3,Man City,Antoine Semenyo,90,6.9,0,2,1,0,3,0.0542,0.344214,0,1,1,0,0,0,0.0,0,Antoine Semenyo,397,90,0,1,0.05,0.34,6,1,4,26,0,1.37,0.0,1
3,Man City,Ayyoub Bouaddi,14,6.7,0,0,0,0,0,0.0,0.00140991,0,0,0,0,0,0,0.0,0,Ayyoub Bouaddi,616,14,0,0,0.0,0.0,1,0,5,5,0,1.37,0.0,0
3,Man City,Elliot Anderson,90,8.5,0,1,0,0,1,0.0219,0.170111,0,0,1,2,2,0,0.0,0,Elliot Anderson,481,90,0,0,0.02,0.17,3,1,11,23,0,1.37,0.0,1
3,Man City,Enzo Fernández,76,7.3,0,2,0,0,1,0.1263,0.119818,0,0,1,0,1,0,0.0,0,Enzo Fernández,155,75,0,0,0.13,0.12,3,1,3,17,0,1.37,0.0,1
3,Man City,Erling Haaland,90,8.6,3,4,1,1,1,1.0642,0.475926,1,0,0,0,5,0,0.0,0,Erling Haaland,411,90,1,0,1.06,0.48,9,1,7,40,0,1.37,1.4113,1
3,Man City,Gianluigi Donnarumma,90,8.8,0,0,0,0,0,0.0,0.00103916,0,0,0,0,1,3,1.7595,0,Gianluigi Donnarumma,384,90,0,0,0.0,0.0,7,1,0,29,3,1.37,0.0,1
3,Man City,Iliman Ndiaye,87,6.5,0,1,0,0,1,0.0218,0.0384818,0,0,2,0,1,0,0.0,0,Iliman Ndiaye,237,86,0,0,0.02,0.04,3,1,5,12,0,1.37,0.0,1
3,Man City,Joško Gvardiol,90,7.3,0,1,0,0,0,0.0106,0.0241936,0,0,4,1,2,0,0.0,0,Joško Gvardiol,391,90,0,0,0.01,0.02,8,1,8,31,0,1.37,0.0,1
3,Man City,Marc Guéhi,90,7.5,0,0,0,0,0,0.0,0.0246519,0,0,0,1,8,0,0.0,0,Marc Guéhi,388,90,0,0,0.0,0.02,8,1,9,31,0,1.37,0.0,1
3,Man City,Phil Foden,24,6.3,1,1,0,1,1,0.6151,0.0133092,0,0,0,0,0,0,0.0,0,Phil Foden,398,24,0,0,0.62,0.01,1,0,1,3,0,1.37,0.0,0
3,Man City,Rayan Cherki,66,7.1,0,3,1,0,3,0.21,0.301975,0,0,0,0,0,0,0.0,0,Rayan Cherki,399,65,0,0,0.21,0.3,3,1,3,23,0,1.37,0.0,1
3,Man City,Ryan McAidoo,9,6.9,0,0,0,0,0,0.0,4.925e-05,0,0,2,0,0,0,0.0,0,Ryan McAidoo,621,3,0,0,0.0,0.0,1,0,4,5,0,1.37,0.0,0
3,Man City,Rúben Dias,90,7.9,0,0,0,0,0,0.0,0.0271237,0,0,0,0,3,0,0.0,0,Rúben Dias,390,90,0,0,0.0,0.03,6,1,3,25,0,1.37,0.0,1
3,Man Utd,Andrey Santos,13,6.6,0,0,0,0,0,0.0,0.00565483,0,0,0,0,4,0,0.0,0,Andrey Santos,162,6,0,0,0.0,0.01,1,0,4,4,0,1.01,0.0,0
3,Man Utd,Benjamin Šeško,20,7.1,1,2,0,0,0,0.287,0.00099589,1,0,0,0,0,0,0.0,0,Benjamin Šeško,439,20,1,0,0.29,0.0,5,0,0,28,0,1.01,0.3042,0
3,Man Utd,Bruno Fernandes,90,6.2,0,4,0,0,2,0.1542,0.0615088,0,0,0,0,0,0,0.0,0,Bruno Fernandes,426,90,0,0,0.15,0.06,2,0,2,11,0,1.01,0.0,1
3,Man Utd,Bryan Mbeumo,90,6.9,1,2,0,0,1,0.0502,0.0346368,1,0,0,3,1,0,0.0,0,Bryan Mbeumo,427,90,1,0,0.05,0.03,8,0,8,29,0,1.01,0.5797,1
3,Man Utd,Diogo Dalot,84,6.0,0,1,0,0,2,0.0101,0.0149443,0,0,2,1,1,0,0.0,0,Diogo Dalot,417,83,0,0,0.01,0.01,1,0,4,8,0,1.01,0.0,1
3,Man Utd,Harry Maguire,90,6.5,0,0,0,0,0,0.0,0.00636531,0,0,0,1,10,0,0.0,0,Harry Maguire,418,90,0,0,0.0,0.01,2,0,12,1,0,1.01,0.0,1
3,Man Utd,Kobbie Mainoo,84,7.6,0,0,0,0,2,0.0,0.072021,0,1,2,1,2,0,0.0,0,Kobbie Mainoo,432,83,0,1,0.0,0.07,9,0,15,32,0,1.01,0.0,1
3,Man Utd,Leny Yoro,13,6.4,0,0,0,0,0,0.0,0.0144447,0,0,2,0,1,0,0.0,0,Leny Yoro,420,6,0,0,0.0,0.01,1,0,3,1,0,1.01,0.0,0
3,Man Utd,Lisandro Martínez,90,6.8,0,0,0,0,0,0.0,0.00208565,0,0,0,1,7,0,0.0,0,Lisandro Martínez,419,90,0,0,0.0,0.0,3,0,10,7,0,1.01,0.0,1
3,Man Utd,Luke Shaw,89,7.3,0,1,1,0,1,0.0211,0.225895,0,1,1,1,3,0,0.0,0,Luke Shaw,423,90,0,1,0.02,0.23,4,0,8,22,0,1.01,0.0,1
3,Man Utd,Marcus Rashford,70,7.0,0,0,0,0,1,0.0,0.0634402,0,0,0,0,0,0,0.0,0,Marcus Rashford,429,69,0,0,0.0,0.06,3,1,4,11,0,1.01,0.0,1
3,Man Utd,Matheus Cunha,70,6.3,0,2,0,0,0,0.1178,0.0539739,0,0,2,0,0,0,0.0,0,Matheus Cunha,428,69,0,0,0.12,0.05,3,1,3,10,0,1.01,0.0,1
3,Man Utd,Noussair Mazraoui,1,0.0,0,0,0,0,0,0.0,0.0135425,0,0,1,0,0,0,0.0,0,Noussair Mazraoui,422,1,0,0,0.0,0.01,1,0,1,-1,0,1.01,0.0,0
3,Man Utd,Patrick Dorgu,20,6.0,0,0,0,0,0,0.0,0.00657854,0,0,1,0,1,0,0.0,0,Patrick Dorgu,415,20,0,0,0.0,0.01,1,0,3,3,0,1.01,0.0,0
3,Man Utd,Senne Lammens,90,6.1,0,0,0,0,0,0.0,0.00035173,0,0,0,0,1,4,-0.9145,0,Senne Lammens,412,90,0,0,0.0,0.0,2,0,0,13,4,1.01,0.0,1
3,Man Utd,Youri Tielemans,90,6.7,1,2,0,0,1,0.0473,0.0612534,0,0,0,1,0,0,0.0,0,Youri Tielemans,43,90,0,0,0.05,0.06,2,0,7,17,0,1.01,0.0492,1
3,Newcastle,Amar Dedić,90,6.1,0,2,0,0,0,0.1106,0.0225799,0,0,0,1,0,0,0.0,0,Amar Dedić,593,90,0,0,0.11,0.02,1,0,1,3,0,1.37,0.0,1
3,Newcastle,Anthony Elanga,77,6.7,0,0,1,0,3,0.0,0.233959,0,0,2,0,1,0,0.0,0,Anthony Elanga,454,76,0,0,0.0,0.23,1,0,4,8,0,1.37,0.0,1
3,Newcastle,Harvey Barnes,90,7.6,1,2,0,0,0,0.112,0.0349602,1,0,0,2,0,0,0.0,0,Harvey Barnes,453,90,1,1,0.11,0.03,12,0,6,37,0,1.37,0.8345,1
3,Newcastle,Jacob Murphy,13,6.7,0,0,0,0,0,0.0,0.00141201,0,0,0,0,0,0,0.0,0,Jacob Murphy,457,13,0,0,0.0,0.0,1,0,1,5,0,1.37,0.0,0
3,Newcastle,Jacob Ramsey,27,7.2,1,1,0,0,0,0.1104,0.018116,1,0,0,0,0,0,0.0,0,Jacob Ramsey,456,27,1,0,0.11,0.02,6,0,4,22,0,1.37,0.8404,0
3,Newcastle,Joe Willock,63,6.4,0,2,0,1,0,0.3623,0.00768748,0,0,1,0,0,0,0.0,0,Joe Willock,460,62,0,0,0.36,0.01,2,0,3,6,0,1.37,0.0,1
3,Newcastle,Lewis Hall,89,6.7,0,1,0,0,1,0.0122,0.012267,0,1,1,2,3,0,0.0,0,Lewis Hall,449,89,0,1,0.01,0.01,4,0,6,20,0,1.37,0.0,1
3,Newcastle,Lewis Miley,63,6.2,0,0,0,0,0,0.0,0.0188413,0,0,0,0,1,0,0.0,0,Lewis Miley,459,62,0,0,0.0,0.02,2,0,4,11,0,1.37,0.0,1
3,Newcastle,Lukáš Horníček,90,7.8,0,0,0,0,0,0.0,0.00072094,0,0,0,0,0,4,-0.00039999999999996,0,Lukáš Horníček,567,90,0,0,0.0,0.0,2,0,0,12,4,1.37,0.0,1
3,Newcastle,Malick Thiaw,90,5.9,0,0,0,0,1,0.0,0.0475131,0,0,0,0,3,0,0.0,0,Malick Thiaw,445,90,0,0,0.0,0.05,-1,0,3,0,0,1.37,0.0,1
3,Newcastle,Matías Fernández-Pardo,27,6.4,0,0,0,0,0,0.0,0.00114764,0,0,0,0,0,0,0.0,0,Matías Fernández-Pardo,634,27,0,0,0.0,0.0,1,0,1,4,0,1.37,0.0,0
3,Newcastle,Nico González,77,6.4,0,0,0,0,1,0.0,0.0125673,0,0,0,0,0,0,0.0,0,Nico González,405,76,0,0,0.0,0.01,2,0,7,11,0,1.37,0.0,1
3,Newcastle,Sean Steur,13,6.7,0,0,0,0,0,0.0,0.00330759,0,0,0,0,1,0,0.0,0,Sean Steur,462,13,0,0,0.0,0.0,1,0,2,3,0,1.37,0.0,0
3,Newcastle,Sven Botman,90,6.6,0,0,0,0,0,0.0,0.162169,0,0,1,1,4,0,0.0,0,Sven Botman,447,90,0,0,0.0,0.16,1,0,9,3,0,1.37,0.0,1
3,Newcastle,Tino Livramento,1,0.0,0,0,0,0,0,0.0,0.0007912,0,0,0,0,0,0,0.0,0,Tino Livramento,450,1,0,0,0.0,0.0,1,0,0,3,0,1.37,0.0,0
3,Newcastle,Yoane Wissa,90,6.8,0,0,0,0,0,0.0,0.0313113,0,0,0,0,0,0,0.0,0,Yoane Wissa,464,90,0,0,0.0,0.03,1,0,3,7,0,1.37,0.0,1
3,Nott'm Forest,Chris Wood,16,6.6,0,0,0,0,0,0.0,0.00256711,0,0,0,0,0,0,0.0,0,Chris Wood,490,16,0,0,0.0,0.0,1,0,0,3,0,1.06,0.0,0
3,Nott'm Forest,Dan Ndoye,59,6.3,0,0,0,0,0,0.0,0.00111952,0,0,1,0,0,0,0.0,0,Dan Ndoye,483,58,0,0,0.0,0.0,1,0,5,5,0,1.06,0.0,1
3,Nott'm Forest,Daniel Muñoz,31,6.7,0,0,0,0,0,0.0,0.00259475,0,0,1,0,0,0,0.0,0,Daniel Muñoz,201,31,0,0,0.03,0.0,1,0,1,5,0,1.06,0.0,0
3,Nott'm Forest,Igor Jesus,31,6.6,0,0,0,0,0,0.0,0.00171703,0,0,1,0,0,0,0.0,0,Igor Jesus,491,31,0,0,0.0,0.0,1,0,1,3,0,1.06,0.0,0
3,Nott'm Forest,Jair,90,7.4,0,1,0,0,0,0.0254,0.00859411,0,0,2,2,8,0,0.0,0,Jair,474,90,0,0,0.03,0.01,8,1,12,24,0,1.06,0.0,1
3,Nott'm Forest,James McAtee,90,7.1,1,3,1,0,5,0.1258,0.223583,0,0,3,0,0,0,0.0,0,James McAtee,486,90,0,0,0.13,0.22,2,1,7,22,0,1.06,0.0149,1
3,Nott'm Forest,Liam Delap,74,6.6,0,1,0,0,2,0.0627,0.0583182,0,0,0,0,2,0,0.0,0,Liam Delap,167,73,0,0,0.06,0.06,2,1,5,6,0,1.06,0.0,1
3,Nott'm Forest,Matz Sels,90,6.3,0,0,0,0,0,0.0,0.00185782,0,0,0,0,1,0,0.0,0,Matz Sels,467,90,0,0,0.0,0.0,6,1,0,21,0,1.06,0.0,1
3,Nott'm Forest,Morgan Gibbs-White,90,6.6,1,4,0,1,0,0.5092,0.012874,0,0,2,0,0,0,0.0,0,Morgan Gibbs-White,480,90,0,0,0.48,0.01,3,1,7,3,0,1.06,0.0,1
3,Nott'm Forest,Murillo,89,6.9,0,2,0,0,0,0.1726,0.00471715,0,0,4,1,4,0,0.0,0,Murillo,472,89,0,0,0.17,0.0,8,1,10,25,0,1.06,0.0,1
3,Nott'm Forest,Neco Williams,90,6.7,0,0,0,0,1,0.0,0.0689611,0,0,3,0,3,0,0.0,0,Neco Williams,469,90,0,0,0.0,0.07,7,1,6,28,0,1.06,0.0,1
3,Nott'm Forest,Nikola Milenković,90,7.3,0,0,0,0,0,0.0,0.006933,0,0,2,0,6,0,0.0,0,Nikola Milenković,471,90,0,0,0.0,0.01,7,1,11,27,0,1.06,0.0,1
3,Nott'm Forest,Ola Aina,59,6.6,0,0,0,0,0,0.0,0.00234044,0,0,5,1,1,0,0.0,0,Ola Aina,473,58,0,0,0.0,0.0,1,0,7,8,0,1.06,0.0,1
3,Nott'm Forest,Ousmane Diomande,1,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,Ousmane Diomande,581,1,0,0,0.0,0.0,1,0,0,3,0,1.06,0.0,0
3,Nott'm Forest,Xaver Schlager,90,7.1,0,1,0,0,0,0.0266,0.0628194,0,0,4,2,1,0,0.0,0,Xaver Schlager,558,90,0,0,0.03,0.06,3,1,10,18,0,1.06,0.0,1
3,Spurs,Andy Robertson,29,6.8,0,0,0,0,0,0.0,0.00108238,0,0,0,0,0,0,0.0,0,Andy Robertson,502,29,0,0,0.0,0.0,1,0,1,3,0,0.92,0.0,0
3,Spurs,Antonín Kinský,90,6.8,0,0,0,0,1,0.0,0.00047468,0,0,0,0,2,1,0.0149,0,Antonín Kinský,496,90,0,0,0.0,0.0,6,1,0,24,1,0.92,0.0,1
